transaction_id,customer_id,transaction_date,transaction_type,amount,transaction_fee,status,merchant_category,device_type,country,is_fraud,anomaly_flag,rule_alert,z_score,zscore_alert,if_prediction,if_alert
34291,195,2025-01-23 04:02:29.730113,Card Payment,9800.33,49.0,Completed,Utilities,Mobile,Zimbabwe,False,False,False,1.212434798511364,False,-1,True
34351,1877,2026-05-25 12:34:01.308630,Online Purchase,9460.55,47.3,Completed,Utilities,Tablet,Falkland Islands (Malvinas),False,False,False,1.1664470820053365,False,-1,True
34410,3972,2026-03-14 05:10:40.502107,ATM Withdrawal,9696.8,48.48,Completed,Restaurants,Mobile,Kenya,False,False,False,1.1984224720357943,False,-1,True
34553,2006,2026-02-02 22:40:42.958764,Card Payment,14545.65,72.73,Completed,Entertainment,Mobile,Turkey,False,True,False,1.8546928210270572,False,-1,True
34600,3960,2025-04-08 06:06:40.939307,Direct Debit,27353.36,136.77,Completed,Entertainment,Mobile,Puerto Rico,False,True,True,3.5881595835540248,True,-1,True
34643,4577,2025-01-14 18:32:42.775232,Card Payment,10001.22,50.01,Completed,Entertainment,Mobile,Brazil,False,True,False,1.2396243693186388,False,-1,True
34739,2210,2025-01-11 19:40:01.871802,Card Payment,312193.14,1560.97,Completed,Groceries,Desktop,American Samoa,False,True,True,42.139960902876034,True,-1,True
34858,1883,2024-12-21 02:53:42.816211,Online Purchase,11161.08,55.81,Completed,Travel,Mobile,Slovakia (Slovak Republic),False,True,False,1.3966062778084882,False,-1,True
35093,4376,2025-04-21 23:21:27.303753,Online Purchase,9924.28,49.62,Completed,Travel,Mobile,Honduras,False,False,False,1.2292108814500953,False,-1,True
35194,4776,2025-04-07 17:54:09.061291,Online Purchase,11082.12,55.41,Completed,Shopping,Mobile,Congo,False,True,False,1.3859193918960864,False,-1,True
35267,3079,2025-01-11 05:44:09.846749,Bank Transfer,37363.6,186.82,Completed,Shopping,Mobile,Vanuatu,False,True,True,4.9430011848174775,True,-1,True
35289,4824,2026-05-09 04:29:06.332602,Card Payment,21678.8,108.39,Completed,Travel,Mobile,Solomon Islands,False,True,True,2.8201330470408594,False,-1,True
35331,2826,2025-07-17 12:00:25.179681,Bank Transfer,9435.08,47.18,Completed,Utilities,Mobile,Ghana,False,False,False,1.162999830432529,False,-1,True
35332,4721,2025-05-21 20:14:21.457157,Card Payment,9401.3,47.01,Completed,Entertainment,Mobile,Syrian Arab Republic,False,False,False,1.158427857204047,False,-1,True
35346,2263,2026-05-22 08:45:52.433519,Card Payment,18433.07,92.17,Completed,Entertainment,Mobile,United States Minor Outlying Islands,False,True,False,2.38083788224273,False,-1,True
35472,3880,2026-01-02 19:04:39.729448,Online Purchase,9004.65,45.02,Completed,Travel,Desktop,Poland,False,False,False,1.1047430383444443,False,-1,True
35526,3466,2025-09-25 19:12:03.328307,Card Payment,16523.62,82.62,Completed,Restaurants,Mobile,Namibia,False,True,False,2.122402290735183,False,-1,True
35555,751,2024-11-15 19:54:49.350469,Bank Transfer,12053.42,60.27,Completed,Subscriptions,Mobile,Burundi,False,True,False,1.5173805404107266,False,-1,True
35613,4036,2025-08-03 18:51:32.869214,Card Payment,20883.17,104.42,Completed,Shopping,Mobile,Bahrain,False,True,True,2.712448054152253,False,-1,True
35996,1741,2025-01-22 23:44:38.544495,Card Payment,9874.42,49.37,Completed,Travel,Mobile,Saint Martin,False,False,False,1.222462551516048,False,-1,True
36119,2005,2024-12-25 23:01:52.259667,Card Payment,14140.56,70.7,Completed,Subscriptions,Mobile,Latvia,False,True,False,1.7998656855881654,False,-1,True
36217,1703,2024-11-01 05:43:46.527449,Bank Transfer,324035.25,1620.18,Completed,Healthcare,Mobile,Guyana,False,True,True,43.74273798661608,True,-1,True
36330,759,2025-06-20 00:52:15.832990,Card Payment,15894.72,79.47,Completed,Shopping,Desktop,Turks and Caicos Islands,False,True,False,2.037283464110189,False,-1,True
36481,1995,2024-08-01 21:42:51.594672,Online Purchase,9146.63,45.73,Completed,Groceries,Mobile,France,False,False,False,1.1239594018429604,False,-1,True
36490,433,2026-04-05 11:52:41.670205,ATM Withdrawal,9781.56,48.91,Completed,Entertainment,Mobile,United States of America,False,False,False,1.209894362232542,False,-1,True
36534,2766,2024-10-14 20:28:06.428520,Online Purchase,10506.68,52.53,Completed,Shopping,Mobile,Honduras,False,True,False,1.308036139243698,False,-1,True
36751,4373,2025-03-04 08:48:32.961209,Bank Transfer,12088.03,60.44,Completed,Subscriptions,Mobile,Turkmenistan,False,True,False,1.5220648504592098,False,-1,True
36829,4680,2025-07-24 15:54:20.171864,Bank Transfer,102063.21,510.32,Completed,Restaurants,Mobile,Bahamas,False,True,True,13.69980653748844,True,-1,True
36870,2506,2025-03-12 00:38:30.850439,Bank Transfer,53355.34,266.78,Completed,Groceries,Mobile,Liechtenstein,False,True,True,7.107412290703932,True,-1,True
37071,809,2026-05-15 15:30:26.798753,ATM Withdrawal,35511.85,177.56,Completed,Entertainment,Mobile,Guadeloupe,False,True,True,4.692375032483508,True,-1,True
37122,4107,2025-11-21 15:51:37.498916,Card Payment,8920.38,44.6,Completed,Groceries,Desktop,Bolivia,False,False,False,1.0933374674751672,False,-1,True
37192,2030,2025-02-24 20:01:23.437298,Online Purchase,13768.5,68.84,Completed,Subscriptions,Desktop,Norfolk Island,False,True,False,1.7495090142030556,False,-1,True
37287,4031,2024-09-14 02:12:43.253897,Bank Transfer,14800.5,74.0,Completed,Restaurants,Mobile,Nepal,False,True,False,1.8891856385900718,False,-1,True
37323,3289,2025-12-25 17:33:34.147771,Online Purchase,9234.99,46.17,Completed,Healthcare,Mobile,Germany,False,False,False,1.1359185360782673,False,-1,True
37499,2200,2025-07-31 07:16:32.836325,Card Payment,9770.79,48.85,Completed,Utilities,Mobile,Gabon,False,False,False,1.208436690483852,False,-1,True
37506,3582,2025-12-17 05:26:07.946298,Direct Debit,121833.9,609.17,Completed,Subscriptions,Mobile,Puerto Rico,False,True,True,16.37568177101764,True,-1,True
37529,1877,2025-04-09 15:29:56.545053,Online Purchase,9930.43,49.65,Completed,Subscriptions,Mobile,Singapore,False,False,False,1.2300432566826343,False,-1,True
37676,4084,2025-05-15 20:51:06.230383,Card Payment,9934.7,49.67,Completed,Subscriptions,Mobile,Nepal,False,False,False,1.2306211822505921,False,-1,True
37768,4594,2026-04-25 07:52:32.852320,Online Purchase,9735.82,48.68,Pending,Utilities,Desktop,Dominica,False,False,False,1.2037036560315129,False,-1,True
37824,4765,2026-01-10 15:37:52.398818,Card Payment,9908.23,49.54,Completed,Travel,Mobile,Belgium,False,False,False,1.227038585111518,False,-1,True
37837,1567,2024-10-10 16:57:58.267251,Card Payment,104766.24,523.83,Completed,Entertainment,Mobile,Netherlands,False,True,True,14.065649663473748,True,-1,True
37897,3525,2024-08-16 14:08:05.927083,ATM Withdrawal,11840.24,59.2,Completed,Travel,Mobile,Djibouti,False,True,False,1.4885275725940366,False,-1,True
38228,3146,2024-09-30 23:12:08.112030,Bank Transfer,14700.32,73.5,Completed,Groceries,Mobile,Somalia,False,True,False,1.8756267197614949,False,-1,True
38413,4652,2025-12-21 23:39:32.184336,Bank Transfer,19462.52,97.31,Completed,Entertainment,Tablet,Yemen,False,True,False,2.5201693754357666,False,-1,True
38451,1770,2025-12-11 10:21:14.108635,Online Purchase,21389.08,106.95,Completed,Shopping,Mobile,Trinidad and Tobago,False,True,True,2.780920729582133,False,-1,True
38677,1717,2024-08-17 05:35:42.157722,ATM Withdrawal,9794.54,48.97,Completed,Healthcare,Mobile,Svalbard & Jan Mayen Islands,False,False,False,1.2116511476826812,False,-1,True
38821,2727,2026-01-16 14:18:25.957446,Bank Transfer,13479.84,67.4,Completed,Entertainment,Mobile,French Guiana,False,True,False,1.7104401630445711,False,-1,True
38932,1729,2026-03-10 10:58:53.774157,ATM Withdrawal,9777.72,48.89,Completed,Utilities,Desktop,Benin,False,False,False,1.2093746352580785,False,-1,True
39070,4387,2025-08-27 07:14:13.816232,Bank Transfer,12411.75,62.06,Completed,Healthcare,Mobile,Togo,False,True,False,1.5658789171709975,False,-1,True
39071,1419,2025-11-09 20:36:22.082489,Online Purchase,9885.0,49.43,Completed,Groceries,Mobile,Argentina,False,False,False,1.2238945076071475,False,-1,True
39093,938,2025-06-20 15:05:07.083163,Bank Transfer,20197.32,100.99,Completed,Entertainment,Mobile,United Kingdom,False,True,True,2.6196212975283824,False,-1,True
39097,3866,2024-09-12 02:10:01.230989,ATM Withdrawal,9940.2,49.7,Completed,Entertainment,Tablet,Ireland,False,False,False,1.2313655828650578,False,-1,True
39119,1703,2025-06-03 09:59:32.220896,Card Payment,9889.22,49.45,Completed,Healthcare,Mobile,Montenegro,False,False,False,1.224465665896792,False,-1,True
39162,1065,2025-02-21 10:51:31.136503,Online Purchase,63791.98,318.96,Completed,Travel,Mobile,Armenia,False,True,True,8.519965241423417,True,-1,True
39197,2585,2026-02-12 15:47:35.611147,Card Payment,9976.52,49.88,Completed,Entertainment,Tablet,Cocos (Keeling) Islands,False,False,False,1.2362813338318566,False,-1,True
39363,1233,2026-04-05 10:14:54.728449,Card Payment,15349.1,76.75,Completed,Groceries,Mobile,Solomon Islands,False,True,False,1.9634362162438674,False,-1,True
39513,4721,2025-04-09 21:41:57.645177,Card Payment,9986.59,49.93,Completed,Healthcare,Desktop,Tanzania,False,False,False,1.2376442636841603,False,-1,True
39528,3194,2026-05-27 09:36:25.332211,Online Purchase,10666.94,53.33,Completed,Groceries,Desktop,Georgia,False,True,False,1.3297266196935658,False,-1,True
39609,2478,2026-04-17 12:32:31.069076,Online Purchase,9867.28,49.34,Completed,Groceries,Mobile,Mayotte,False,False,False,1.2214961841729055,False,-1,True
39744,3369,2025-07-09 14:42:16.059446,Card Payment,9965.25,49.83,Completed,Travel,Mobile,Serbia,False,False,False,1.2347559893000333,False,-1,True
39746,4521,2025-01-15 08:04:01.674003,Direct Debit,9864.76,49.32,Completed,Subscriptions,Mobile,Finland,False,False,False,1.221155113345914,False,-1,True
39760,2609,2025-02-23 03:01:52.684347,Online Purchase,9591.38,47.96,Completed,Utilities,Mobile,Cyprus,False,False,False,1.1841543424399812,False,-1,True
39787,1148,2026-01-22 15:36:40.796985,Direct Debit,8925.0,44.62,Completed,Subscriptions,Mobile,Tajikistan,False,False,False,1.0939627639913185,False,-1,True
39829,2899,2026-03-29 13:47:37.169523,Bank Transfer,9402.04,47.01,Completed,Groceries,Desktop,Cote d'Ivoire,False,False,False,1.1585280129230844,False,-1,True
40111,4453,2026-05-17 23:14:26.195651,Card Payment,9367.0,46.84,Completed,Shopping,Mobile,Oman,False,True,False,1.1537855042811065,False,-1,True
40132,4654,2024-07-07 20:32:14.108361,Bank Transfer,9402.56,47.01,Completed,Entertainment,Mobile,Iraq,False,False,False,1.1585983926175427,False,-1,True
40163,4288,2026-01-09 11:26:11.038495,Bank Transfer,62865.43,314.33,Completed,Travel,Mobile,Cameroon,False,True,True,8.394560806999202,True,-1,True
40256,965,2026-01-06 10:05:38.092876,Direct Debit,19464.21,97.32,Completed,Utilities,Mobile,China,False,True,False,2.5203981094427568,False,-1,True
40518,1877,2026-01-11 23:23:35.809647,Card Payment,9640.1,48.2,Completed,Shopping,Mobile,Afghanistan,False,False,False,1.1907483784284847,False,-1,True
40646,3260,2024-09-12 05:00:52.997290,Card Payment,11577.72,57.89,Failed,Utilities,Mobile,Svalbard & Jan Mayen Islands,False,True,False,1.452996654537758,False,-1,True
40733,4325,2026-03-13 15:04:23.606761,Card Payment,10093.78,50.47,Pending,Utilities,Mobile,Iraq,False,True,False,1.252151954932265,False,-1,True
40870,1526,2025-12-09 18:41:27.077780,Card Payment,14057.25,70.29,Completed,Subscriptions,Mobile,Libyan Arab Jamahiriya,False,True,False,1.7885900464625042,False,-1,True
41066,936,2026-03-05 07:51:37.396124,Bank Transfer,9362.6,46.81,Completed,Entertainment,Mobile,Falkland Islands (Malvinas),False,False,False,1.153189983789534,False,-1,True
41145,1505,2024-12-23 04:53:49.535258,Bank Transfer,9979.94,49.9,Completed,Subscriptions,Mobile,Papua New Guinea,False,False,False,1.236744215668488,False,-1,True
41182,3405,2026-03-18 17:49:12.074138,Online Purchase,9535.42,47.68,Completed,Healthcare,Mobile,Latvia,False,False,False,1.1765804045517085,False,-1,True
41203,2908,2025-09-16 15:49:04.470784,Card Payment,19186.56,95.93,Completed,Restaurants,Mobile,Yemen,False,True,False,2.4828194129688663,False,-1,True
41305,803,2024-07-28 06:55:08.768650,Card Payment,13475.07,67.38,Pending,Restaurants,Mobile,Yemen,False,True,False,1.7097945646934798,False,-1,True
41361,2786,2025-12-15 20:27:00.715723,Direct Debit,9520.06,47.6,Completed,Entertainment,Desktop,Denmark,False,False,False,1.1745014966538552,False,-1,True
41451,4488,2025-12-30 08:54:57.399506,Card Payment,9625.6,48.13,Completed,Travel,Desktop,Estonia,False,True,False,1.1887858677176204,False,-1,True
41559,2062,2025-04-02 10:36:21.853398,Card Payment,108031.24,540.16,Completed,Restaurants,Tablet,Slovenia,False,True,True,14.507552937333832,True,-1,True
41566,764,2025-02-14 21:54:19.784763,Online Purchase,100135.62,500.68,Completed,Restaurants,Desktop,Anguilla,False,True,True,13.438915777408818,True,-1,True
41580,4107,2024-09-22 20:30:11.136125,Bank Transfer,9411.27,47.06,Completed,Subscriptions,Mobile,Honduras,False,False,False,1.159777252499724,False,-1,True
41630,4429,2026-02-09 08:53:10.955754,Bank Transfer,9996.62,49.98,Completed,Restaurants,Mobile,Ghana,False,False,False,1.239001779713813,False,-1,True
41684,613,2026-03-17 15:47:57.362072,Card Payment,9562.59,47.81,Completed,Shopping,Mobile,Lesotho,False,False,False,1.180257743587169,False,-1,True
41695,2066,2025-04-02 16:58:35.382638,Card Payment,28046.88,140.23,Completed,Entertainment,Mobile,Montserrat,False,True,True,3.6820244406711597,True,-1,True
41726,3149,2024-07-27 15:37:37.077030,Card Payment,9808.11,49.04,Completed,Healthcare,Mobile,Philippines,False,False,False,1.2134877870169174,False,-1,True
41868,4624,2026-03-19 12:08:06.940108,Online Purchase,72580.9,362.9,Completed,Entertainment,Mobile,Kazakhstan,False,True,True,9.709506595694283,True,-1,True
41872,903,2025-02-03 05:57:21.506051,Card Payment,9139.71,45.7,Completed,Utilities,Mobile,Chad,False,False,False,1.1230228105243962,False,-1,True
41918,686,2025-05-26 09:01:06.935253,Bank Transfer,49021.02,245.11,Completed,Subscriptions,Mobile,Egypt,False,True,True,6.520781295923766,True,-1,True
41982,2220,2024-12-31 18:22:30.749162,Online Purchase,13450.84,67.25,Completed,Subscriptions,Mobile,Barbados,False,True,False,1.706515141622843,False,-1,True
41994,1703,2024-12-28 16:23:20.062362,Direct Debit,9491.68,47.46,Completed,Healthcare,Desktop,Burkina Faso,False,False,False,1.1706603894832124,False,-1,True
42092,2639,2025-08-18 01:11:59.135249,Online Purchase,16051.4,80.26,Completed,Utilities,Mobile,Christmas Island,False,True,False,2.0584894074328224,False,-1,True
42213,4862,2026-02-18 01:39:00.766144,Card Payment,358519.81,1792.6,Completed,Travel,Desktop,Saint Kitts and Nevis,False,True,True,48.41007028726678,True,-1,True
42331,344,2025-02-14 11:34:42.119787,Card Payment,60501.98,302.51,Completed,Healthcare,Desktop,Mali,False,True,True,8.074678328406671,True,-1,True
42417,809,2024-07-18 06:42:54.971013,Card Payment,9362.46,46.81,Completed,Subscriptions,Mobile,French Southern Territories,False,False,False,1.1531710354102565,False,-1,True
42576,2451,2025-05-09 10:01:03.573462,Card Payment,9811.11,49.06,Completed,Groceries,Mobile,Panama,False,False,False,1.2138938237157169,False,-1,True
42785,2728,2026-05-24 08:55:29.654903,Bank Transfer,9249.5,46.25,Completed,Utilities,Mobile,Syrian Arab Republic,False,False,False,1.137882400244794,False,-1,True
42824,97,2026-01-13 07:58:13.212555,Direct Debit,9574.73,47.87,Completed,Entertainment,Mobile,Rwanda,False,False,False,1.181900838761644,False,-1,True
42889,4078,2025-11-11 21:07:33.770734,ATM Withdrawal,9585.12,47.93,Completed,Groceries,Mobile,Christmas Island,False,True,False,1.1833070791951532,False,-1,True
42897,4758,2025-07-26 02:52:13.115885,Card Payment,21738.43,108.69,Completed,Travel,Mobile,Mali,False,True,True,2.8282037031573304,False,-1,True
42906,2778,2026-01-28 12:47:34.943017,Bank Transfer,9041.09,45.21,Completed,Restaurants,Mobile,Comoros,False,False,False,1.1096750307791954,False,-1,True
43083,164,2026-02-27 01:50:34.238234,Online Purchase,9817.98,49.09,Completed,Entertainment,Mobile,Cambodia,False,False,False,1.2148236477559675,False,-1,True
43470,3918,2024-12-13 19:09:02.611583,Bank Transfer,172576.8,862.88,Completed,Utilities,Mobile,Burkina Faso,False,True,True,23.24350830552144,True,-1,True
43561,2104,2024-06-15 23:24:42.963651,Direct Debit,22347.9,111.74,Completed,Groceries,Mobile,Korea,False,True,True,2.910692765429767,False,-1,True
43640,4041,2024-10-15 00:33:59.561559,Online Purchase,9514.14,47.57,Completed,Healthcare,Mobile,Kenya,False,False,False,1.1737002509015575,False,-1,True
44022,847,2025-10-05 21:55:54.880131,Direct Debit,15908.7,79.54,Completed,Shopping,Tablet,Turkey,False,True,False,2.0391755951265944,False,-1,True
44069,3724,2025-11-18 15:05:01.281199,Online Purchase,9743.25,48.72,Completed,Healthcare,Mobile,China,False,False,False,1.204709273588873,False,-1,True
44085,2325,2025-06-12 08:40:15.806001,Card Payment,9660.89,48.3,Completed,Utilities,Tablet,New Caledonia,False,False,False,1.1935622127511647,False,-1,True
44097,1677,2024-08-02 07:59:20.601560,Card Payment,16173.3,80.87,Completed,Entertainment,Mobile,Romania,False,True,False,2.0749880319607072,False,-1,True
44181,4564,2026-04-01 15:03:02.023549,Card Payment,48267.31,241.34,Completed,Utilities,Mobile,Russian Federation,False,True,True,6.418769989173051,True,-1,True
44212,725,2024-08-08 03:20:38.055323,Online Purchase,18711.77,93.56,Completed,Healthcare,Mobile,Northern Mariana Islands,False,True,False,2.4185586915612003,False,-1,True
44217,2334,2024-11-18 01:06:29.132296,Card Payment,173421.3,867.11,Completed,Restaurants,Mobile,Senegal,False,True,True,23.357807636233492,True,-1,True
44331,4297,2024-11-13 21:57:14.215518,Online Purchase,18709.9,93.55,Completed,Subscriptions,Mobile,Russian Federation,False,True,False,2.4183055953522823,False,-1,True
44603,1394,2026-03-11 20:59:51.859051,Direct Debit,11692.59,58.46,Pending,Healthcare,Mobile,Gibraltar,False,True,False,1.4685437997347894,False,-1,True
44695,67,2026-01-25 14:08:34.435390,Bank Transfer,12078.99,60.39,Completed,Utilities,Mobile,Lithuania,False,True,False,1.5208413265401606,False,-1,True
44726,2478,2024-06-15 20:10:11.420841,Bank Transfer,9937.82,49.69,Completed,Subscriptions,Mobile,Bahrain,False,False,False,1.2310434604173435,False,-1,True
44804,4485,2026-03-11 11:38:43.090685,Card Payment,17269.48,86.35,Completed,Groceries,Tablet,Ukraine,False,True,False,2.2233511347907067,False,-1,True
44998,2417,2025-12-27 23:44:54.025745,Online Purchase,16500.09,82.5,Completed,Groceries,Mobile,Bahrain,False,True,False,2.119217609560933,False,-1,True
45161,4910,2026-04-18 18:51:44.350065,Direct Debit,11894.04,59.47,Completed,Restaurants,Tablet,Lao People's Democratic Republic,False,True,False,1.4958091640591737,False,-1,True
45352,1468,2025-01-06 11:39:37.969948,Bank Transfer,9476.94,47.38,Completed,Healthcare,Mobile,Sri Lanka,False,True,False,1.1686653958364444,False,-1,True
45578,2549,2025-08-07 02:04:48.448267,Online Purchase,15760.2,78.8,Pending,Restaurants,Mobile,Vietnam,False,True,False,2.019076778536021,False,-1,True
45613,903,2025-10-31 04:37:52.621986,Card Payment,112763.71,563.82,Completed,Healthcare,Desktop,Gibraltar,False,True,True,15.148071769323002,True,-1,True
45630,1148,2024-08-18 16:41:38.812678,Online Purchase,324576.18,1622.88,Completed,Entertainment,Desktop,Estonia,False,True,True,43.81595046377661,True,-1,True
45641,4432,2026-01-17 17:22:18.700446,Card Payment,12872.96,64.36,Completed,Entertainment,Desktop,Marshall Islands,False,True,False,1.6283016457887645,False,-1,True
45918,3055,2025-07-17 10:07:08.196189,Online Purchase,9281.93,46.41,Completed,Shopping,Desktop,Ireland,False,False,False,1.1422716569588165,False,-1,True
45942,714,2024-07-03 10:49:04.900456,Bank Transfer,20334.56,101.67,Completed,Healthcare,Mobile,Netherlands Antilles,False,True,True,2.6381961230427953,False,-1,True
46006,1875,2025-08-28 11:23:58.110322,Bank Transfer,12266.98,61.33,Completed,Restaurants,Mobile,Latvia,False,True,False,1.5462849395425977,False,-1,True
46035,458,2025-01-22 14:44:52.009627,Card Payment,55921.8,279.61,Completed,Subscriptions,Mobile,Ethiopia,False,True,True,7.4547712727042255,True,-1,True
46133,2747,2026-01-03 00:24:28.260951,Direct Debit,15326.71,76.63,Completed,Restaurants,Mobile,Suriname,False,True,False,1.9604058290151605,False,-1,True
46337,811,2025-02-22 02:05:49.223544,Card Payment,41622.66,208.11,Completed,Shopping,Desktop,Qatar,False,True,True,5.519446072280429,True,-1,True
46378,4244,2025-02-08 13:35:43.673178,Direct Debit,12316.86,61.58,Completed,Shopping,Mobile,Pitcairn Islands,False,True,False,1.5530359763879704,False,-1,True
46393,4195,2025-09-08 04:47:12.519642,Online Purchase,42545.86,212.73,Completed,Healthcare,Desktop,Samoa,False,True,True,5.644397099057651,True,-1,True
46561,3179,2026-05-04 12:01:25.561713,Online Purchase,37117.08,185.59,Completed,Groceries,Mobile,Antigua and Barbuda,False,True,True,4.909635795821464,True,-1,True
46697,4830,2024-10-31 17:49:27.481866,Card Payment,32026.89,160.13,Completed,Groceries,Desktop,Mauritius,False,True,True,4.220701147867446,True,-1,True
46729,4494,2024-09-13 17:09:29.061131,Card Payment,76566.96,382.83,Completed,Travel,Mobile,Chad,False,True,True,10.249002143566484,True,-1,True
46748,2899,2026-02-02 22:29:09.269953,Bank Transfer,9140.87,45.7,Completed,Subscriptions,Mobile,Christmas Island,False,False,False,1.1231798113812657,False,-1,True
46760,2643,2026-05-22 22:30:25.504729,Card Payment,9764.99,48.82,Completed,Entertainment,Mobile,Slovakia (Slovak Republic),False,False,False,1.2076516861995064,False,-1,True
46862,4052,2025-02-06 01:19:48.677958,ATM Withdrawal,9441.64,47.21,Completed,Restaurants,Mobile,Yemen,False,False,False,1.1638876973472372,False,-1,True
46873,1383,2026-04-25 20:01:53.856166,Online Purchase,9610.11,48.05,Completed,Travel,Desktop,Comoros,False,False,False,1.1866893648961527,False,-1,True
47038,1049,2025-06-24 10:16:09.689338,Online Purchase,9234.16,46.17,Completed,Travel,Mobile,Hungary,False,False,False,1.1358061992582662,False,-1,True
47196,4224,2024-07-01 19:18:56.878424,Online Purchase,10532.16,52.66,Completed,Healthcare,Mobile,Marshall Islands,False,True,False,1.3114847442721682,False,-1,True
47222,2548,2025-09-19 01:46:42.077864,Online Purchase,9544.72,47.72,Completed,Healthcare,Mobile,Gambia,False,False,False,1.1778391183179868,False,-1,True
47264,3152,2025-07-08 17:25:33.343550,Online Purchase,15133.4,75.67,Completed,Travel,Mobile,Chad,False,True,False,1.9342421776001857,False,-1,True
47423,4775,2025-07-20 04:19:19.655195,Online Purchase,9669.5,48.35,Completed,Entertainment,Mobile,Niue,False,False,False,1.1947275380767193,False,-1,True
47442,4868,2024-09-27 14:43:22.488705,Card Payment,25837.62,129.19,Completed,Utilities,Mobile,Mali,False,True,True,3.383010894941257,True,-1,True
47446,2325,2025-10-25 22:11:16.077057,Online Purchase,9309.9,46.55,Completed,Restaurants,Mobile,Maldives,False,False,False,1.14605727244729,False,-1,True
47538,3347,2026-05-22 06:00:12.153826,Bank Transfer,9936.25,49.68,Completed,Subscriptions,Mobile,Cameroon,False,False,False,1.2308309678783051,False,-1,True
47547,2978,2024-12-21 10:38:23.336482,Card Payment,9534.56,47.67,Completed,Travel,Mobile,Netherlands,False,False,False,1.1764640073647192,False,-1,True
47653,1383,2025-05-17 22:34:07.151814,Bank Transfer,9455.51,47.28,Completed,Healthcare,Mobile,Argentina,False,False,False,1.1657649403513535,False,-1,True
47780,3654,2025-09-15 21:27:01.913455,Direct Debit,9264.63,46.32,Completed,Travel,Mobile,Cocos (Keeling) Islands,False,False,False,1.139930178662406,False,-1,True
47857,3972,2025-07-05 06:19:03.260363,Online Purchase,57067.26,285.34,Completed,Restaurants,Mobile,Mongolia,False,True,True,7.609804205039837,True,-1,True
47993,634,2025-06-21 22:18:43.936542,Online Purchase,8911.34,44.56,Completed,Healthcare,Mobile,Mexico,False,False,False,1.0921139435561185,False,-1,True
48007,649,2024-07-08 20:13:29.944216,Bank Transfer,13507.84,67.54,Completed,Groceries,Mobile,Bermuda,False,True,False,1.7142298389000328,False,-1,True
48315,4111,2024-09-11 13:47:15.175101,Card Payment,47053.2,235.27,Completed,Healthcare,Mobile,Albania,False,True,True,6.254445583713244,True,-1,True
48584,1774,2024-07-16 13:58:29.720584,Card Payment,20144.55,100.72,Completed,Shopping,Mobile,Reunion,False,True,True,2.6124791119964996,False,-1,True
48591,1789,2025-05-19 17:56:12.605537,Direct Debit,15140.4,75.7,Completed,Healthcare,Mobile,Croatia,False,True,False,1.935189596564051,False,-1,True
48676,4859,2026-06-02 14:17:03.318067,Card Payment,9744.91,48.72,Completed,Shopping,Mobile,Norfolk Island,False,False,False,1.2049339472288751,False,-1,True
48750,3859,2026-05-12 04:41:58.471800,Card Payment,29147.44,145.74,Completed,Entertainment,Mobile,Gabon,False,True,True,3.830980357081406,True,-1,True
48865,1381,2026-03-23 03:54:22.774132,ATM Withdrawal,13631.82,68.16,Completed,Shopping,Desktop,Turkmenistan,False,True,False,1.7310099822057519,False,-1,True
48941,1717,2025-08-30 04:24:52.309945,ATM Withdrawal,9846.36,49.23,Completed,Groceries,Mobile,Saint Martin,False,False,False,1.2186647549266105,False,-1,True
48949,3523,2025-06-07 21:49:07.262655,ATM Withdrawal,28151.55,140.76,Completed,Entertainment,Mobile,Benin,False,True,True,3.696191061092273,True,-1,True
49094,1087,2025-06-19 06:32:51.403098,Card Payment,9243.21,46.22,Completed,Groceries,Mobile,Micronesia,False,False,False,1.1370310766329779,False,-1,True
49110,423,2026-04-18 08:47:40.834320,Card Payment,9791.94,48.96,Completed,Entertainment,Mobile,Serbia,False,False,False,1.2112992492103882,False,-1,True
49485,2454,2025-05-01 04:34:24.706615,Online Purchase,15529.08,77.65,Completed,Travel,Desktop,Sweden,False,True,False,1.98779571126051,False,-1,True
49542,4564,2024-07-06 23:46:19.784737,Card Payment,9649.18,48.25,Completed,Groceries,Mobile,Guinea,False,False,False,1.1919773161701843,False,-1,True
49563,2474,2026-03-28 14:23:15.662791,Card Payment,21411.69,107.06,Completed,Subscriptions,Mobile,Guam,False,True,True,2.7839808928354177,False,-1,True
49750,3731,2025-11-29 05:24:00.581840,Online Purchase,13502.16,67.51,Completed,Travel,Mobile,Montenegro,False,True,False,1.713461076083639,False,-1,True
49777,3347,2025-05-30 08:42:19.830003,Online Purchase,8921.12,44.61,Completed,Subscriptions,Mobile,Malawi,False,False,False,1.0934376231942047,False,-1,True
49908,4500,2025-10-25 12:17:57.254767,Card Payment,9013.22,45.07,Completed,Shopping,Mobile,Guatemala,False,False,False,1.105902949847348,False,-1,True
49945,3014,2025-04-02 05:24:35.771415,Online Purchase,109567.6,547.84,Completed,Travel,Mobile,Brunei Darussalam,False,True,True,14.715492451523014,True,-1,True
50024,1049,2025-08-12 22:58:54.244791,Bank Transfer,9835.66,49.18,Completed,Healthcare,Desktop,Morocco,False,False,False,1.217216557367559,False,-1,True
50341,1047,2026-05-27 12:18:00.962399,Card Payment,52997.4,264.99,Pending,Subscriptions,Mobile,Croatia,False,True,True,7.058966698714506,True,-1,True
